exp,algo,scale,hostname,recv_drop,recv_errs,recv_packets,send_bytes,send_drop,send_errs,send_packets,timestamp
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,3636,66572880,0,0,3624,1.513129977233516E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,3917,74194883,0,0,3616,1.513129977235953E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,3169,25411112,0,0,2933,1.513129977254552E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,16101,280789868,0,0,15482,1.513129982220431E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,14382,212696756,0,0,14087,1.513129982227963E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,15587,232531601,0,0,15470,1.513129982231823E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,15042,279989882,0,0,14374,1.513129982233428E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,14994,227900223,0,0,14827,1.513129982237472E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,14966,209713672,0,0,14181,1.513129982240061E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,15918,213634711,0,0,15789,1.513129982260294E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4584,27324952,0,0,4939,1.513129987224474E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,1270,21712769,0,0,1357,1.513129987235932E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,3284,39602219,0,0,4296,1.513129987237484E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,835,18866838,0,0,1184,1.513129987240012E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2642,41812747,0,0,3321,1.51312998724157E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,1877,13752256,0,0,1988,1.513129987242597E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,987,23109255,0,0,1326,1.513129987265017E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4655,168611622,0,0,5949,1.513129992228599E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,7582,107224430,0,0,7601,1.513129992239962E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,8891,131442786,0,0,9091,1.513129992243245E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,7281,96455171,0,0,7108,1.513129992244059E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,7026,110619459,0,0,7000,1.513129992244125E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,6348,112416458,0,0,6866,1.513129992245581E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,8423,93067642,0,0,8305,1.513129992269141E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,29,102649,0,0,47,1.513129997234332E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,19,31727,0,0,30,1.513129997245579E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22,78535,0,0,38,1.513129997249012E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,23,77685,0,0,36,1.513129997249835E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,59,324061,0,0,71,1.513129997249942E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,24,143863,0,0,37,1.513129997251176E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,35,55255,0,0,47,1.513129997274708E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,88150,4714804,0,0,64463,1.513130002236641E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,128692,7090049,0,0,104434,1.513130002248047E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,16580,982697,0,0,9244,1.513130002252159E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,103547,5669946,0,0,83168,1.513130002253716E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,106181,5564646,0,0,82599,1.513130002253951E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,123938,6900402,0,0,97676,1.513130002254632E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,14105,588932,0,0,6069,1.513130002280362E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,153524,7976842,0,0,119270,1.513130007240676E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,137609,7231440,0,0,108214,1.51313000725212E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,202694,10957527,0,0,162393,1.513130007257695E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,102201,5223565,0,0,78077,1.513130007259323E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,114279,5998878,0,0,89757,1.513130007259463E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,194784,10776307,0,0,161646,1.513130007260341E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,38683,1505226,0,0,22312,1.513130007285997E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,194435,10233073,0,0,152727,1.513130012244777E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,100226,5482991,0,0,81966,1.51313001225624E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,137591,7841281,0,0,117579,1.513130012261833E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,113600,6391056,0,0,95574,1.513130012261894E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,142027,8030162,0,0,117239,1.513130012262689E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,122414,6720342,0,0,100365,1.513130012264702E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,130196,7531162,0,0,112545,1.513130012291818E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,166618,8509775,0,0,126793,1.513130017250451E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,151721,8413077,0,0,126092,1.513130017260245E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,132590,7671320,0,0,114899,1.51313001726587E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,90887,4837133,0,0,72172,1.513130017265927E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,168031,10052728,0,0,148056,1.513130017268133E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,103278,5483749,0,0,82150,1.513130017269705E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,141897,8080577,0,0,120989,1.513130017297458E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,111151,5415113,0,0,81412,1.513130022252914E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,103377,5725284,0,0,86067,1.513130022265799E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,67160,3627563,0,0,54467,1.513130022271421E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,91935,5232663,0,0,78816,1.513130022271502E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,113330,6589596,0,0,98057,1.513130022273869E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,61126,3257090,0,0,48815,1.513130022274754E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,148992,8659897,0,0,130510,1.513130022302984E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,67078,3507460,0,0,50651,1.513130027257118E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,9826,583334,0,0,7774,1.513130027268391E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,90568,4610223,0,0,68333,1.513130027273987E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,67717,3749969,0,0,52606,1.513130027276398E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25114,1397508,0,0,19963,1.513130027276502E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,4703,255714,0,0,2957,1.513130027277128E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,65650,3324004,0,0,48943,1.51313002730554E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,173312,8449115,0,0,125934,1.513130032260966E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,107564,5441721,0,0,81413,1.513130032272467E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,155188,8130404,0,0,121735,1.513130032278063E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,57821,2948629,0,0,43177,1.513130032280435E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,94648,4665692,0,0,69858,1.513130032281161E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,23191,648481,0,0,9755,1.513130032282104E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,152167,7851730,0,0,117664,1.513130032308087E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,142997,7003760,0,0,104198,1.513130037265086E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,124426,6834972,0,0,102304,1.513130037276545E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,100800,5455623,0,0,81827,1.513130037282071E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,88142,4929810,0,0,70396,1.513130037284541E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,147227,8251977,0,0,123341,1.513130037286148E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,155681,8206176,0,0,122011,1.513130037287741E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,139249,7597208,0,0,113895,1.513130037309629E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,158337,7920188,0,0,118259,1.513130042269169E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,120797,6416357,0,0,95882,1.513130042280696E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,150981,8310143,0,0,124392,1.51313004228568E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,94706,5301824,0,0,76389,1.513130042288622E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,160400,8603122,0,0,129016,1.513130042289305E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,198068,11035417,0,0,165826,1.513130042293448E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,108477,6023945,0,0,89978,1.513130042313709E9
exp1,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,159492,8447560,0,0,126600,1.513130047274838E9
exp1,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,130291,6953553,0,0,104452,1.513130047286714E9
exp1,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,156918,8746593,0,0,131512,1.513130047290211E9
exp1,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,134238,7741318,0,0,113294,1.513130047294172E9
exp1,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,108018,5763911,0,0,86672,1.51313004729437E9
exp1,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,94209,5232150,0,0,78298,1.513130047298427E9
exp1,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,89090,4816596,0,0,72275,1.513130047319215E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,61,33779,0,0,64,1.513130060671825E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,56,17357,0,0,59,1.513130060671999E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,56,36951,0,0,57,1.513130060673306E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,36,10672,0,0,40,1.513130060674178E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,63,29471,0,0,67,1.513130060674445E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,38,12260,0,0,44,1.513130060679872E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,60,27714,0,0,64,1.513130060682116E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4916,200768,0,0,2963,1.513130065677435E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,14,4501,0,0,20,1.513130065677727E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16,4369,0,0,22,1.513130065678951E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,51,138267,0,0,59,1.513130065680114E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,41,22431,0,0,47,1.513130065680732E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,10135,180355434,0,0,10065,1.513130065685533E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,11374,180351995,0,0,10245,1.513130065687757E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,235,106500,0,0,262,1.513130070683012E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5122,221775,0,0,3049,1.513130070683067E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,4971,204685,0,0,2905,1.51313007068432E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,5234,529603,0,0,3294,1.51313007068571E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5054,251619,0,0,2973,1.513130070686006E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,9566,586118170,0,0,11781,1.513130070688891E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2288,132971585,0,0,2785,1.513130070693188E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,125,92617,0,0,114,1.513130075688637E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,109,55409,0,0,118,1.513130075688729E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,53,15864,0,0,63,1.513130075688864E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,1365,151618,0,0,774,1.513130075689808E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,198,55493,0,0,204,1.513130075691996E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,133,343548,0,0,142,1.513130075694443E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,135,211015,0,0,139,1.51313007569869E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,2072,134347,0,0,1618,1.513130080690282E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2009,157370,0,0,1571,1.513130080693265E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,3460,270635,0,0,2283,1.513130080694284E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,3643,3215045,0,0,2490,1.513130080694786E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,2038,3028992,0,0,1593,1.513130080697041E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2111,228379,0,0,1873,1.51313008069773E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2834,2115132,0,0,1839,1.51313008070133E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,2243,133054,0,0,1331,1.513130085693451E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2683,141840,0,0,1398,1.513130085698337E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,1091,101081,0,0,858,1.513130085698389E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,4668,246177,0,0,2125,1.513130085698891E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,3180,133595,0,0,1509,1.513130085701337E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2606,102455,0,0,1221,1.513130085702908E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,1562,97096,0,0,923,1.513130085705351E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4820,220661,0,0,2106,1.513130090697444E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,61,41344,0,0,92,1.513130090701834E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5519,241583,0,0,2386,1.51313009070253E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,1182,47859,0,0,593,1.513130090703356E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2679,333369,0,0,1150,1.513130090706875E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,83,46591,0,0,112,1.5131300907077E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,3539,176269,0,0,1614,1.513130090709479E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,548,28410,0,0,274,1.513130095701442E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,197,18275,0,0,106,1.513130095706379E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,49,9785,0,0,62,1.513130095707321E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,225,65277,0,0,167,1.513130095709161E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,48,69600,0,0,59,1.513130095711007E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,46,8439,0,0,59,1.513130095712871E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,52,34261,0,0,82,1.513130095715566E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,79690,3014465442,0,0,75479,1.513130100707141E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,64674,1764186780,0,0,55918,1.513130100710939E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,54300,1378008591,0,0,49653,1.513130100712138E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,18759,1375909337,0,0,23419,1.513130100712906E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,76431,1574489502,0,0,62576,1.51313010071666E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,45377,1180126008,0,0,43549,1.513130100718522E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,74576,1646875193,0,0,63825,1.513130100721214E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4719,328607858,0,0,5248,1.513130105712944E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,13608,596672847,0,0,14767,1.513130105716543E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,20250,591395565,0,0,19591,1.513130105717769E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,10225,589853877,0,0,9238,1.513130105718629E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,11370,394917294,0,0,12085,1.513130105722373E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4342,393862933,0,0,6515,1.513130105724011E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25467,911872573,0,0,22458,1.513130105726715E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22,5982,0,0,28,1.513130110718792E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,18,108609,0,0,26,1.513130110722179E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,23,6177,0,0,28,1.513130110723447E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,6270,0,0,27,1.513130110724432E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,37,56717,0,0,41,1.513130110727989E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,16,6024,0,0,23,1.513130110729578E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,24,6315,0,0,27,1.51313011073238E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,18,6667,0,0,27,1.513130115724283E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22,7362,0,0,28,1.51313011572769E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,23,106216,0,0,29,1.513130115729019E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,21,7114,0,0,29,1.513130115729891E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,15,6091,0,0,23,1.513130115733586E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,16,5411,0,0,21,1.513130115735025E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,15,5417,0,0,21,1.513130115737946E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,22,6272,0,0,28,1.513130120730353E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,12,4753,0,0,19,1.513130120733254E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18,6043,0,0,25,1.513130120734672E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15,5411,0,0,21,1.513130120735302E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,16,5342,0,0,21,1.513130120739131E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,16,5977,0,0,23,1.513130120740581E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17,5995,0,0,23,1.513130120743654E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15,5421,0,0,21,1.51313012573595E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22,7704,0,0,30,1.51313012573879E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18,6111,0,0,25,1.513130125740376E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,10059,0,0,31,1.513130125741322E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,28,6860,0,0,32,1.513130125744703E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,16,5975,0,0,23,1.513130125746114E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,15,7007,0,0,22,1.513130125749297E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15,5904,0,0,22,1.513130130741627E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,14,5685,0,0,21,1.513130130744377E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,19,5763,0,0,26,1.513130130746028E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25,17170,0,0,40,1.513130130746977E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,16,5955,0,0,23,1.513130130750223E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,15,5414,0,0,21,1.513130130751708E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,16,5496,0,0,22,1.513130130754894E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,6185,0,0,25,1.5131301357475E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,21,6807,0,0,27,1.513130135749956E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,19,6910,0,0,26,1.513130135751733E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,6519,0,0,27,1.51313013575195E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,15,5638,0,0,22,1.51313013575449E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,15,5908,0,0,22,1.513130135757251E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18,6371,0,0,24,1.513130135760487E9
exp1,svd,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,5510,0,0,22,1.513130140753528E9
exp1,svd,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,20,6001,0,0,26,1.513130140755477E9
exp1,svd,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,22,5107,0,0,28,1.513130140757387E9
exp1,svd,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,17,6257,0,0,26,1.513130140757451E9
exp1,svd,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,20,6312,0,0,27,1.513130140760036E9
exp1,svd,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,16,5545,0,0,23,1.513130140762812E9
exp1,svd,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18,40881,0,0,25,1.513130140766056E9
