exp,algo,scale,hostname,load5,load10,load15,procs,timestamp
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.31,6.31,6.86,700,1.513221773854832E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,7.97,8.76,8.32,702,1.513221773867094E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.55,5.82,6.59,784,1.513221778849977E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.15,6.63,9.18,797,1.513221778853182E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,5.83,6.08,6.66,686,1.51322177885479E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.73,5.53,6.32,701,1.513221778855367E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.54,5.77,6.68,702,1.513221778857589E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.6,6.37,6.88,700,1.513221778860496E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,7.5,8.65,8.29,702,1.513221778869908E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.59,5.81,6.58,784,1.51322178385565E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.74,6.52,9.13,797,1.513221783858633E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,5.77,6.06,6.65,686,1.513221783858893E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.35,5.44,6.29,701,1.513221783860711E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.18,5.68,6.64,702,1.513221783863119E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.63,6.38,6.88,700,1.513221783866167E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.9,8.5,8.24,702,1.513221783875414E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.22,5.71,6.54,784,1.513221788858512E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.36,6.41,9.08,797,1.513221788863914E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,5.3,5.96,6.62,686,1.513221788864501E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.57,5.73,6.65,702,1.513221788865624E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.09,5.37,6.26,701,1.513221788866379E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.66,6.39,6.88,700,1.513221788869319E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.34,8.36,8.2,702,1.513221788881247E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,3.88,5.62,6.51,784,1.513221793863935E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.01,6.3,9.03,796,1.5132217938694E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.96,5.88,6.59,685,1.51322179387012E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.0,5.8,6.67,700,1.513221793871205E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,3.76,5.28,6.22,700,1.5132217938719E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.53,6.37,6.87,699,1.513221793874808E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.91,8.24,8.16,698,1.513221793883878E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.45,5.71,6.53,783,1.513221798867189E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,3.69,6.2,8.98,796,1.513221798874868E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.56,5.78,6.55,685,1.513221798875325E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.0,5.79,6.66,701,1.513221798876901E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,3.46,5.19,6.19,699,1.513221798877533E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.49,6.36,6.87,700,1.513221798880293E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.0,8.22,8.15,698,1.513221798889367E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.9,5.78,6.55,782,1.513221803870041E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.2,5.68,6.52,685,1.513221803878803E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.48,6.52,9.07,796,1.513221803879578E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,3.82,5.24,6.2,699,1.513221803880503E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.84,5.74,6.64,701,1.513221803881625E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.69,6.4,6.88,700,1.513221803885319E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.24,8.23,8.16,698,1.513221803894998E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.31,5.85,6.57,762,1.513221808875695E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.24,6.67,9.1,794,1.513221808883582E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.26,5.67,6.51,684,1.513221808884486E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.32,5.31,6.22,698,1.513221808884589E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.77,5.71,6.63,700,1.513221808887334E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.11,6.5,6.91,699,1.513221808889307E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.22,8.19,8.14,698,1.513221808897894E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.44,5.87,6.57,759,1.513221813878006E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.38,6.69,9.1,790,1.513221813887576E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.61,5.36,6.23,695,1.513221813888444E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.56,5.71,6.52,681,1.513221813889844E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.39,5.62,6.59,697,1.513221813893041E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.19,6.52,6.91,696,1.513221813893333E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.45,8.21,8.15,694,1.513221813903606E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.49,5.87,6.57,759,1.513221818883611E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.11,6.63,9.06,791,1.513221818893263E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.56,5.34,6.22,695,1.51322181889409E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.76,5.73,6.52,681,1.513221818894828E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.33,6.56,6.92,696,1.513221818897278E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.04,5.52,6.55,697,1.513221818897675E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.01,8.09,8.11,694,1.513221818909213E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.13,5.79,6.54,759,1.513221823889045E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.62,6.52,9.01,791,1.513221823898784E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.37,5.64,6.48,681,1.513221823898853E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.44,5.3,6.2,695,1.513221823899765E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.28,5.55,6.56,697,1.513221823901586E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.22,6.55,6.92,696,1.51322182390303E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.53,7.95,8.07,694,1.513221823913962E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.72,5.69,6.5,759,1.51322182889144E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.1,5.56,6.45,681,1.513221828904298E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.17,6.41,8.97,791,1.513221828904384E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.08,5.21,6.17,695,1.513221828905449E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.73,5.62,6.58,697,1.513221828907243E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.89,6.5,6.9,696,1.513221828908788E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.32,7.87,8.04,694,1.513221828919595E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.98,5.73,6.51,759,1.513221833897071E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.72,6.5,8.98,791,1.5132218339098E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.78,5.47,6.42,681,1.513221833909878E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,3.91,5.16,6.14,695,1.513221833911023E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.0,5.66,6.58,697,1.513221833912586E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.98,6.52,6.9,696,1.513221833914372E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.7,7.91,8.05,694,1.513221833924164E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.38,5.8,6.53,759,1.513221838902524E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.46,6.64,9.02,791,1.513221838911804E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.71,5.43,6.4,681,1.513221838914785E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.4,5.24,6.17,695,1.513221838916413E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.3,6.6,6.93,696,1.513221838917331E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.84,5.62,6.56,697,1.513221838917774E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.04,7.94,8.06,694,1.513221838925939E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.43,5.81,6.53,759,1.513221843906173E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,7.06,6.77,9.04,791,1.51322184391559E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.14,5.49,6.41,681,1.51322184391882E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.61,5.27,6.17,695,1.513221843920446E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.35,6.62,6.93,696,1.513221843923008E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.69,5.57,6.54,697,1.513221843923089E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.04,7.91,8.05,694,1.513221843929922E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.56,5.83,6.53,759,1.513221848910022E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.5,6.65,8.99,791,1.513221848919591E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.29,5.49,6.41,681,1.513221848922835E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.96,5.33,6.19,695,1.513221848925969E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.31,5.48,6.51,697,1.51322184892861E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.65,6.69,6.95,696,1.513221848928659E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.04,7.88,8.04,694,1.513221848933899E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.27,5.76,6.51,759,1.513221853915525E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.98,6.54,8.94,791,1.513221853925266E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.5,5.52,6.41,681,1.513221853928443E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.56,5.24,6.15,695,1.51322185392849E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.59,6.7,6.95,696,1.513221853933314E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,3.97,5.39,6.47,697,1.513221853934344E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.55,7.75,8.0,694,1.513221853937875E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.85,5.67,6.47,759,1.513221858917255E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.5,6.43,8.9,791,1.513221858930733E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.36,5.18,6.13,695,1.513221858934071E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.14,5.43,6.38,681,1.513221858934108E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.47,6.69,6.95,695,1.513221858938883E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.21,5.42,6.48,697,1.513221858940011E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.11,7.62,7.95,694,1.513221858941899E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.46,5.57,6.44,759,1.513221863922749E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.06,6.33,8.85,791,1.513221863936219E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.01,5.1,6.1,695,1.513221863939611E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.89,5.35,6.35,681,1.513221863939649E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.95,6.59,6.92,695,1.513221863944405E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.67,5.49,6.5,697,1.513221863945517E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.42,7.64,7.96,694,1.513221863947451E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.42,5.55,6.42,759,1.513221868928218E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.29,6.35,8.84,791,1.513221868941782E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.66,5.28,6.32,681,1.513221868944392E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.17,5.11,6.1,695,1.513221868945077E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.95,6.6,6.92,695,1.513221868949859E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.42,5.64,6.54,697,1.513221868951038E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.71,7.66,7.96,694,1.513221868953028E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.71,5.59,6.43,759,1.513221873930006E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.99,6.48,8.87,791,1.513221873943576E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.93,5.31,6.33,681,1.513221873946784E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.56,5.18,6.11,695,1.51322187395062E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.04,6.62,6.92,695,1.513221873953315E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.47,5.64,6.53,697,1.51322187395405E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.05,7.7,7.98,694,1.513221873958677E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.05,5.64,6.45,759,1.513221878934053E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.15,6.51,8.87,791,1.513221878947604E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.69,5.24,6.3,681,1.513221878950793E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.75,5.21,6.12,695,1.513221878952443E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.11,6.64,6.93,695,1.513221878957326E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.03,5.55,6.5,697,1.513221878957725E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.97,7.66,7.96,694,1.51322187896441E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.13,5.65,6.44,759,1.513221883938052E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.66,6.4,8.82,791,1.513221883953266E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.88,5.25,6.3,681,1.513221883956411E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.93,5.24,6.12,695,1.513221883956455E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.43,6.72,6.95,695,1.513221883961266E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.63,5.46,6.46,697,1.513221883963188E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.49,7.53,7.92,694,1.513221883970025E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.72,5.56,6.41,759,1.513221888942005E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.21,6.29,8.77,791,1.513221888958795E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.54,5.15,6.09,695,1.513221888959249E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.05,5.26,6.29,681,1.51322188896204E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.26,5.36,6.43,697,1.513221888963801E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.39,6.72,6.95,695,1.513221888966932E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.05,7.4,7.87,694,1.51322188897574E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.34,5.46,6.37,759,1.513221893947534E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.79,6.19,8.72,791,1.513221893964262E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.25,5.08,6.06,695,1.513221893964927E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.72,5.18,6.26,681,1.513221893966819E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.72,5.44,6.45,697,1.513221893969326E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.96,6.64,6.92,695,1.51322189397188E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.2,7.4,7.87,694,1.513221893981422E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,3.99,5.37,6.34,759,1.513221898952979E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.41,6.08,8.68,791,1.513221898966345E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,3.91,5.0,6.03,695,1.513221898970246E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,3.43,5.09,6.23,681,1.513221898972303E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.14,5.52,6.47,697,1.513221898974019E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.72,6.6,6.91,695,1.513221898977405E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.59,7.44,7.88,694,1.513221898983513E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.31,5.42,6.35,759,1.513221903958433E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,4.93,6.17,8.69,791,1.513221903971786E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.0,5.0,6.02,695,1.513221903975922E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.03,5.19,6.25,681,1.513221903977847E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.37,5.56,6.48,697,1.51322190397953E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.9,6.64,6.92,695,1.513221903981268E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.94,7.48,7.89,694,1.513221903989128E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.77,5.49,6.37,759,1.51322190896384E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.82,6.33,8.73,791,1.513221908977194E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.48,5.08,6.04,695,1.513221908981389E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.43,5.25,6.27,681,1.513221908983311E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.34,5.55,6.47,697,1.513221908985019E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.91,6.65,6.92,695,1.513221908986837E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,6.11,7.49,7.89,694,1.513221908994716E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.19,5.57,6.39,759,1.513221913966049E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.56,6.47,8.76,791,1.513221913979588E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.76,5.13,6.05,695,1.513221913984447E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.8,5.31,6.28,681,1.513221913988822E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.08,6.68,6.93,695,1.513221913989474E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.31,5.54,6.46,697,1.513221913990293E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.86,7.42,7.87,694,1.513221914000411E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.33,5.59,6.39,759,1.513221918971631E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,7.07,6.58,8.79,791,1.513221918984644E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,5.18,5.21,6.08,695,1.513221918988466E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.81,5.31,6.27,681,1.513221918990793E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.07,6.69,6.93,695,1.513221918993326E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,5.21,5.51,6.45,697,1.513221918994645E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.95,7.41,7.86,694,1.51322191900602E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.63,5.65,6.41,759,1.513221923973999E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.75,6.52,8.75,791,1.513221923989769E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.93,5.16,6.05,695,1.51322192399248E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.51,5.24,6.25,681,1.513221923996279E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,7.15,6.71,6.94,695,1.513221923997292E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.87,5.44,6.42,697,1.513221923997684E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.55,7.3,7.82,694,1.513221924011747E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,5.42,5.61,6.39,759,1.513221928979704E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,6.2,6.41,8.71,791,1.513221928995272E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,5.17,5.2,6.06,695,1.513221928998172E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.23,5.17,6.22,681,1.513221928998845E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.97,6.68,6.93,695,1.513221929002816E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.48,5.35,6.38,697,1.513221929003265E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,5.11,7.18,7.78,694,1.513221929017462E9
exp2,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,4.98,5.51,6.35,759,1.513221933985255E9
exp2,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,5.71,6.31,8.66,791,1.51322193400075E9
exp2,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,4.76,5.12,6.03,695,1.513221934003861E9
exp2,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,4.29,5.16,6.21,681,1.513221934004263E9
exp2,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,6.5,6.59,6.89,695,1.513221934008492E9
exp2,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,4.68,5.38,6.38,697,1.513221934009145E9
exp2,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,4.7,7.06,7.74,694,1.513221934023252E9
