moment,node,load5,load10,load15,procs
82,7,6.85,5.98,4.58,665
82,5,6.72,6.09,5.18,665
82,6,6.82,6.04,4.83,666
82,1,7.27,6.21,4.89,664
83,2,11.73,9.73,8.28,815
83,4,7.01,6.31,5.13,673
83,3,7.11,6.34,4.81,661
83,7,6.7,5.96,4.58,665
83,5,6.9,6.14,5.2,665
83,6,6.84,6.05,4.85,667
83,1,7.09,6.19,4.9,665
84,2,11.83,9.78,8.31,815
84,4,6.85,6.29,5.13,673
84,3,7.1,6.36,4.83,660
84,7,6.72,5.98,4.6,665
84,5,7.07,6.18,5.22,665
84,6,6.85,6.07,4.86,667
84,1,7.16,6.22,4.91,665
85,2,11.92,9.84,8.33,814
85,4,6.86,6.3,5.14,673
85,3,7.1,6.37,4.84,661
85,7,6.67,5.98,4.6,664
85,5,7.23,6.23,5.24,664
85,6,6.78,6.07,4.86,667
85,1,6.99,6.2,4.91,665
86,2,12.01,9.89,8.36,815
86,4,6.88,6.31,5.15,673
86,3,7.25,6.41,4.86,661
86,7,6.61,5.98,4.61,665
86,5,7.37,6.28,5.26,665
86,6,6.72,6.07,4.87,667
86,1,6.99,6.21,4.92,665
87,2,11.85,9.89,8.37,815
87,4,6.97,6.34,5.17,673
87,3,7.31,6.44,4.88,661
87,7,6.56,5.98,4.62,665
87,5,7.5,6.32,5.28,665
87,6,6.74,6.08,4.88,666
87,1,7.63,6.36,4.98,665
88,2,12.02,9.96,8.4,814
88,4,6.97,6.35,5.18,673
88,3,7.2,6.43,4.88,661
88,7,6.44,5.96,4.62,665
88,5,7.38,6.32,5.28,665
88,6,7.16,6.18,4.92,667
88,1,7.5,6.35,4.98,665
89,2,11.94,9.98,8.41,815
89,4,7.05,6.38,5.2,673
89,3,7.43,6.49,4.91,661
89,5,7.19,6.29,5.28,665
89,7,6.32,5.95,4.62,665
89,6,7.07,6.18,4.93,667
89,1,7.3,6.33,4.98,665
90,2,12.02,10.03,8.44,815
90,4,7.13,6.41,5.21,672
90,3,7.55,6.53,4.93,660
90,5,7.17,6.31,5.29,665
90,7,6.54,6,4.65,665
90,6,6.98,6.17,4.93,667
90,1,7.36,6.36,5,665
91,2,12.02,10.06,8.46,813
91,4,6.96,6.38,5.21,672
91,3,7.43,6.52,4.94,661
91,5,7.16,6.32,5.3,665
91,7,6.49,6,4.66,664
91,6,6.99,6.19,4.94,667
91,1,7.41,6.38,5.02,665
92,2,12.1,10.11,8.48,815
92,4,6.96,6.39,5.22,673
92,3,7.15,6.48,4.93,661
92,5,6.99,6.3,5.3,665
92,7,6.53,6.01,4.67,664
92,6,7.07,6.22,4.96,667
92,1,7.3,6.38,5.02,663
93,2,12.09,10.14,8.5,815
93,4,6.96,6.4,5.23,673
93,3,7.3,6.52,4.96,661
93,5,7.07,6.32,5.31,664
93,7,6.81,6.08,4.7,665
93,6,6.82,6.18,4.95,667
93,1,6.95,6.32,5.01,665
94,2,12.08,10.17,8.52,815
94,4,7.05,6.43,5.24,673
94,3,7.2,6.51,4.96,661
94,5,7.22,6.37,5.33,665
94,7,6.91,6.11,4.72,665
94,6,6.76,6.18,4.96,667
94,1,6.96,6.33,5.02,665
95,2,12,10.19,8.53,815
95,4,7.04,6.44,5.25,673
95,3,7.1,6.5,4.97,661
95,5,7.28,6.4,5.35,665
95,7,7,6.14,4.73,665
95,6,6.69,6.17,4.97,667
95,1,6.96,6.34,5.03,665
96,2,12.16,10.25,8.56,814
96,4,7.12,6.47,5.27,673
96,3,6.85,6.46,4.96,661
96,5,7.26,6.41,5.36,665
96,7,6.91,6.14,4.74,665
96,6,6.96,6.24,4.99,665
