moment,node,load5,load10,load15,procs
80,4,5.96,5.34,3.82,718
80,3,6.05,4.75,3.21,651
81,7,4.41,4.87,3.22,652
81,2,9.52,9.71,7.83,730
81,6,4.7,4.99,3.65,650
81,5,4.31,4.55,4.14,650
81,1,4.69,5.06,3.57,652
81,4,5.48,5.25,3.8,718
81,3,5.56,4.67,3.19,650
82,7,4.06,4.79,3.21,652
82,2,8.76,9.55,7.79,730
82,6,4.33,4.91,3.63,649
82,5,3.97,4.48,4.12,650
82,1,4.32,4.97,3.55,652
82,4,5.04,5.16,3.78,718
82,3,5.12,4.6,3.17,650
83,7,3.73,4.71,3.19,652
83,2,8.05,9.39,7.75,730
83,6,3.98,4.83,3.61,649
83,5,3.65,4.4,4.1,650
83,1,3.97,4.89,3.53,652
83,4,4.64,5.07,3.76,718
83,3,4.71,4.52,3.16,650
84,7,3.43,4.63,3.17,652
84,2,7.41,9.23,7.7,730
84,6,3.66,4.75,3.59,649
84,5,3.36,4.33,4.08,650
84,1,3.65,4.81,3.52,652
84,4,4.27,4.99,3.74,718
84,3,4.33,4.45,3.14,650
85,2,6.9,9.1,7.67,730
85,7,3.16,4.55,3.15,652
85,6,3.45,4.68,3.58,649
85,5,3.09,4.26,4.06,650
85,1,3.36,4.73,3.5,652
85,4,3.93,4.91,3.72,717
85,3,3.98,4.37,3.12,650
86,2,7.87,9.26,7.73,730
86,7,3.55,4.61,3.18,652
86,6,4.05,4.79,3.62,649
86,5,3,4.22,4.04,650
86,1,4.45,4.93,3.57,652
86,4,3.77,4.86,3.71,717
86,3,5.02,4.58,3.2,650
87,2,9.08,9.49,7.81,730
87,7,3.34,4.55,3.17,651
87,6,4.85,4.94,3.68,649
87,5,4.2,4.45,4.12,650
87,1,4.9,5.02,3.6,652
87,4,4.59,5.01,3.76,717
87,3,4.86,4.55,3.2,650
88,2,9.55,9.58,7.85,730
88,7,3.48,4.56,3.18,651
88,6,5.34,5.04,3.71,649
88,5,5.47,4.7,4.2,650
88,1,5.95,5.23,3.68,652
88,4,4.7,5.03,3.78,717
88,3,4.95,4.58,3.21,650
89,2,9.35,9.54,7.85,730
89,6,5.72,5.12,3.75,649
89,7,4.16,4.68,3.23,651
89,5,6.15,4.86,4.26,650
89,1,6.27,5.31,3.72,652
89,4,5.37,5.16,3.83,717
89,3,5.44,4.69,3.25,650
90,2,9.08,9.48,7.83,729
90,7,4.23,4.69,3.24,651
90,6,5.58,5.11,3.75,649
90,5,6.06,4.86,4.26,650
90,1,6.01,5.27,3.71,652
90,4,5.74,5.24,3.86,717
90,3,5.48,4.71,3.27,650
91,2,8.35,9.32,7.79,717
91,7,3.89,4.61,3.22,644
91,6,5.13,5.02,3.73,641
91,5,5.57,4.78,4.24,642
91,1,5.53,5.19,3.69,644
91,4,5.44,5.19,3.85,709
91,3,5.04,4.63,3.25,642
92,2,7.68,9.17,7.75,717
92,6,5.76,5.15,3.78,641
92,7,3.58,4.53,3.2,644
92,5,5.13,4.7,4.22,642
92,1,5.08,5.1,3.67,644
92,4,5,5.1,3.83,709
92,3,4.64,4.55,3.23,642
93,2,8.35,9.28,7.79,717
93,7,4.49,4.7,3.27,644
93,6,6.18,5.25,3.82,642
93,5,5.76,4.84,4.26,642
93,1,5.8,5.25,3.73,643
93,4,5.64,5.23,3.88,709
93,3,6.03,4.84,3.33,642
94,2,8.8,9.36,7.83,717
94,7,4.93,4.79,3.3,644
94,6,6.17,5.26,3.83,642
94,5,6.1,4.93,4.29,642
94,1,6.06,5.31,3.76,643
94,4,6.23,5.36,3.93,709
94,3,6.35,4.93,3.37,642
95,2,8.1,9.2,7.79,726
95,7,4.62,4.73,3.29,650
95,6,5.67,5.18,3.81,648
95,5,6.65,5.06,4.34,648
95,1,5.57,5.22,3.74,649
95,4,6.29,5.39,3.94,716
95,3,6,4.88,3.36,648
96,2,7.45,9.05,7.74,726
96,7,4.25,4.65,3.27,650
96,6,5.3,5.11,3.79,648
96,5,6.12,4.98,4.32,648
96,1,5.12,5.14,3.71,649
96,4,5.79,5.3,3.92,716
96,3,5.52,4.8,3.34,648
97,2,6.85,8.9,7.7,726
97,7,3.91,4.57,3.25,650
97,6,4.87,5.02,3.77,648
97,5,5.71,4.91,4.3,648
97,4,5.33,5.21,3.9,716
97,1,4.71,5.05,3.69,649
97,3,5.08,4.72,3.33,648
98,2,6.3,8.75,7.66,726
98,7,3.59,4.5,3.24,650
98,6,4.48,4.94,3.75,648
98,5,5.25,4.83,4.28,648
98,4,4.9,5.12,3.88,716
98,1,4.34,4.97,3.67,649
98,3,4.67,4.64,3.31,648
99,2,5.8,8.61,7.62,726
99,7,3.31,4.42,3.22,650
99,6,4.12,4.86,3.73,648
99,5,4.83,4.75,4.25,648
99,4,4.51,5.04,3.86,716
99,1,4.07,4.9,3.66,649
99,3,4.3,4.56,3.29,648
100,2,5.33,8.46,7.58,726
100,7,3.04,4.35,3.2,650
100,6,3.79,4.77,3.71,648
100,5,4.44,4.67,4.23,648
100,4,4.15,4.95,3.84,716
100,1,3.82,4.83,3.65,649
100,3,3.95,4.49,3.27,648
101,2,4.91,8.32,7.54,726
101,7,2.8,4.28,3.18,650
101,6,3.57,4.71,3.7,648
101,4,3.81,4.87,3.82,716
101,5,4.09,4.59,4.21,648
101,1,3.52,4.75,3.63,649
101,3,3.64,4.41,3.25,648
102,2,6.36,8.57,7.62,726
102,7,3.29,4.36,3.21,650
102,6,4.32,4.85,3.75,648
102,4,4.71,5.04,3.88,716
102,5,4.48,4.66,4.23,648
102,1,3.23,4.68,3.61,649
102,3,4.31,4.54,3.3,648
103,2,7.05,8.67,7.66,726
103,7,4.47,4.58,3.29,649
103,6,5.34,5.05,3.82,648
103,5,5.4,4.85,4.3,648
103,4,5.13,5.12,3.91,716
103,1,4.1,4.83,3.66,649
103,3,5,4.68,3.35,648
104,2,8.97,9.04,7.79,726
104,7,4.59,4.61,3.31,649
104,6,5.39,5.07,3.83,648
104,4,5.92,5.29,3.97,716
104,5,6.41,5.07,4.37,648
104,1,5.21,5.05,3.74,649
104,3,5.96,4.88,3.43,648
105,2,9.45,9.14,7.83,726
105,7,5.43,4.78,3.37,649
105,6,5.52,5.1,3.85,648
105,4,6.25,5.36,4,716
105,5,7.34,5.29,4.44,648
105,1,6.23,5.26,3.82,649
105,3,7.01,5.12,3.51,648
106,2,10.54,9.37,7.91,726
106,7,5.39,4.78,3.38,649
106,6,5.48,5.1,3.85,648
106,4,6.55,5.44,4.03,716
106,5,7.47,5.35,4.47,648
106,1,6.54,5.34,3.85,649
106,3,7.49,5.25,3.56,648
107,2,11.85,9.67,8.01,717
107,7,4.96,4.7,3.36,643
107,6,5.04,5.01,3.83,642
107,4,6.67,5.48,4.06,710
107,5,6.95,5.28,4.45,642
107,1,6.01,5.25,3.83,643
107,3,6.89,5.16,3.54,642
108,2,10.98,9.52,7.97,717
108,7,4.56,4.62,3.34,643
108,6,4.64,4.93,3.81,642
108,4,6.13,5.39,4.03,710
108,5,6.4,5.19,4.43,642
108,1,5.53,5.17,3.81,643
108,3,6.34,5.08,3.52,642
109,2,10.1,9.36,7.93,717
109,7,4.2,4.55,3.33,643
109,6,5.55,5.11,3.88,643
109,4,5.64,5.3,4.01,710
109,5,5.96,5.12,4.41,642
109,1,5.09,5.08,3.79,643
109,3,5.83,4.99,3.51,642
110,2,11.06,9.57,8,717
110,7,5.06,4.72,3.39,643
110,6,5.9,5.2,3.91,643
110,4,5.91,5.36,4.04,710
110,5,7.01,5.35,4.49,642
110,1,6.04,5.28,3.86,643
110,3,5.92,5.02,3.52,642
111,2,11.05,9.6,8.02,717
111,6,6.15,5.26,3.94,643
111,4,6.16,5.42,4.07,710
111,7,5.46,4.81,3.42,643
111,1,6.36,5.36,3.89,643
