moment,node,load5,load10,load15,procs
68,3,14.5,8.2,4.51,681
68,4,11.09,8.29,4.69,689
68,6,9.74,7.83,4.54,684
69,5,19.49,15.13,7.51,839
69,1,24.78,10.83,5.4,684
69,2,24.39,10.01,5.02,685
69,7,17.86,7.71,4.76,682
69,3,13.5,8.09,4.5,682
69,4,10.2,8.15,4.66,689
69,6,8.96,7.7,4.51,685
70,5,20.74,15.46,7.66,839
70,1,26,11.32,5.59,684
70,2,23.88,10.15,5.09,685
70,7,16.51,7.59,4.74,682
70,3,12.5,7.97,4.48,682
70,4,9.38,8.02,4.64,689
70,6,8.32,7.58,4.49,684
71,5,20.68,15.54,7.73,839
71,1,27.12,11.79,5.77,684
71,2,22.04,10,5.07,685
71,7,15.19,7.47,4.71,682
71,4,8.63,7.89,4.61,689
71,3,11.5,7.84,4.46,682
71,6,10.3,8.01,4.65,684
72,5,23.35,16.18,7.97,840
72,1,28.15,12.26,5.95,684
72,2,20.44,9.86,5.06,685
72,7,13.97,7.34,4.69,682
72,3,10.58,7.71,4.43,682
72,4,8.02,7.77,4.59,689
72,6,12.44,8.49,4.82,684
73,5,25.8,16.8,8.22,840
73,1,27.34,12.36,6.02,684
73,2,18.88,9.71,5.03,685
73,7,12.85,7.22,4.66,682
73,3,9.81,7.6,4.41,682
73,4,7.38,7.64,4.57,689
73,6,14.24,8.93,4.98,682
74,5,26.86,17.17,8.39,840
74,1,27.15,12.57,6.12,684
74,2,17.37,9.55,5.01,685
74,7,11.82,7.1,4.64,682
74,3,9.02,7.47,4.39,682
74,4,9.11,8,4.7,689
74,6,15.99,9.38,5.15,682
75,5,28.63,17.7,8.61,840
75,2,15.98,9.39,4.98,685
75,1,26.5,12.67,6.19,684
75,7,10.88,6.98,4.61,682
75,3,8.3,7.35,4.37,682
75,4,8.38,7.86,4.68,689
75,6,17.59,9.82,5.32,682
76,5,28.26,17.81,8.69,840
76,2,14.7,9.24,4.95,685
76,1,24.54,12.5,6.17,684
76,7,10.09,6.88,4.59,682
76,3,7.64,7.23,4.34,682
76,6,17.86,10.01,5.4,682
76,4,9.63,8.13,4.78,689
77,5,28,17.93,8.78,840
77,2,13.52,9.08,4.93,685
77,1,22.57,12.29,6.14,684
77,3,7.02,7.11,4.32,682
77,7,9.28,6.77,4.57,682
77,6,19.48,10.47,5.58,683
77,4,11.74,8.59,4.95,689
78,5,29.2,18.34,8.96,840
78,2,12.44,8.93,4.9,685
78,1,20.76,12.08,6.1,684
78,3,6.46,6.99,4.3,682
78,7,8.53,6.66,4.54,682
78,6,19.76,10.68,5.67,683
78,4,13.69,9.05,5.11,689
79,5,31.67,19.04,9.24,840
79,2,11.44,8.79,4.87,685
79,1,19.1,11.88,6.07,684
79,3,5.94,6.87,4.27,682
79,7,7.85,6.55,4.52,682
79,6,21.54,11.2,5.86,683
79,4,14.11,9.21,5.19,689
80,5,32.74,19.47,9.43,839
80,2,10.53,8.64,4.85,684
80,1,17.57,11.69,6.04,683
80,3,6.99,7.07,4.35,681
80,7,7.22,6.44,4.49,681
80,6,23.02,11.68,6.05,684
80,4,16.18,9.73,5.38,689
81,5,33.72,19.89,9.62,839
81,2,9.68,8.5,4.82,684
81,1,16.16,11.49,6,683
81,3,9.39,7.57,4.53,680
81,7,6.64,6.33,4.47,682
81,6,21.98,11.65,6.07,683
81,4,18.09,10.23,5.56,689
82,5,34.38,20.26,9.79,839
82,2,8.91,8.35,4.79,684
82,1,14.87,11.3,5.97,683
82,3,11.68,8.08,4.71,680
82,7,8.11,6.64,4.58,682
82,6,20.38,11.49,6.05,683
82,4,19.85,10.72,5.75,689
83,5,34.19,20.45,9.91,839
83,2,9.16,8.41,4.83,684
83,1,14.08,11.2,5.97,683
83,3,13.95,8.61,4.9,680
83,7,8.99,6.85,4.66,682
83,6,18.82,11.31,6.02,683
83,4,21.46,11.21,5.93,689
84,5,33.29,20.5,9.98,838
84,2,10.98,8.81,4.98,684
84,1,14.15,11.26,6.01,683
84,3,16.04,9.13,5.09,680
84,7,11.31,7.36,4.84,682
84,4,21.18,11.32,6,689
84,6,17.32,11.13,5.99,683
85,5,32.55,20.55,10.06,838
85,1,15.9,11.67,6.18,683
85,2,12.75,9.21,5.13,684
85,3,17.96,9.64,5.27,680
85,7,12.09,7.59,4.92,682
85,6,16.01,10.96,5.96,683
85,4,20.85,11.42,6.06,689
86,5,32.02,20.64,10.14,838
86,2,14.37,9.6,5.28,684
86,1,15.83,11.73,6.22,683
86,3,19.72,10.14,5.46,680
86,6,14.73,10.78,5.93,683
86,4,19.98,11.39,6.08,689
86,7,14.08,8.08,5.1,682
87,5,29.94,20.4,10.12,838
87,2,16.42,10.11,5.47,684
87,1,17.45,12.13,6.38,683
87,7,16.16,8.61,5.28,682
87,6,13.55,10.6,5.9,683
87,3,20.15,10.39,5.57,680
87,4,18.38,11.2,6.04,689
88,5,27.54,20.06,10.07,838
88,1,19.17,12.58,6.56,683
88,2,18.31,10.6,5.65,684
88,6,12.46,10.42,5.86,683
88,7,18.23,9.16,5.48,682
88,3,19.33,10.38,5.59,680
88,4,16.91,11.02,6.01,690
89,5,25.34,19.73,10.01,835
89,1,20.84,13.03,6.74,681
89,2,20.05,11.09,5.84,682
89,6,11.46,10.25,5.83,680
89,7,18.21,9.31,5.55,680
89,3,17.78,10.21,5.56,678
89,4,15.63,10.85,5.98,688
90,5,24.51,19.65,10.04,835
90,1,22.37,13.48,6.92,681
90,2,21.65,11.57,6.02,683
90,6,10.55,10.08,5.8,680
90,7,17.15,9.24,5.54,680
90,4,14.38,10.67,5.95,688
90,3,16.44,10.06,5.54,678
91,5,25.27,19.89,10.17,835
91,1,22.58,13.67,7.01,681
91,2,20.39,11.48,6.02,682
91,6,9.7,9.91,5.77,680
91,7,16.74,9.28,5.58,680
91,3,15.12,9.89,5.51,678
91,4,13.23,10.49,5.92,688
92,5,27.49,20.44,10.4,835
92,1,23.98,14.11,7.19,681
92,2,19.88,11.52,6.06,682
92,6,11.33,10.24,5.9,680
92,7,15.48,9.15,5.55,680
92,3,13.91,9.73,5.48,678
92,4,12.17,10.32,5.89,688
93,5,28.17,20.7,10.54,835
93,1,24.06,14.29,7.29,681
93,2,18.37,11.35,6.03,682
93,6,13.06,10.62,6.05,680
93,7,14.24,8.99,5.52,679
93,3,12.8,9.57,5.45,678
93,4,11.19,10.15,5.86,688
94,5,30.32,21.27,10.78,835
94,1,24.14,14.47,7.38,681
94,2,16.9,11.16,6,682
94,7,13.18,8.86,5.5,679
94,6,14.74,11.01,6.2,680
94,4,10.38,10,5.83,688
94,3,11.85,9.42,5.42,678
95,5,32.22,21.81,11.01,835
95,1,22.36,14.26,7.35,681
95,2,15.54,10.97,5.97,682
95,6,16.44,11.42,6.36,680
95,7,12.28,8.75,5.48,679
95,4,10.75,10.08,5.88,688
95,3,10.9,9.27,5.39,678
96,5,32.44,22.03,11.14,835
96,1,20.73,14.06,7.32,681
96,2,14.3,10.79,5.94,682
96,4,12.45,10.44,6.02,688
96,7,11.46,8.63,5.46,679
96,6,15.69,11.35,6.36,680
96,3,10.03,9.11,5.36,678
97,5,34.49,22.63,11.39,835
97,1,19.15,13.84,7.29,681
97,2,13.31,10.64,5.91,682
97,4,14.34,10.87,6.18,688
97,7,10.54,8.49,5.43,679
97,3,9.31,8.98,5.34,678
97,6,17.63,11.83,6.54,680
98,5,34.93,22.92,11.54,835
98,1,17.7,13.63,7.26,681
98,2,12.33,10.48,5.89,682
98,4,16.07,11.29,6.34,688
98,3,8.56,8.83,5.31,678
98,7,9.7,8.35,5.4,679
98,6,18.06,12.01,6.63,680
99,5,34.21,22.97,11.62,835
99,1,17.32,13.62,7.29,681
99,2,11.34,10.31,5.86,682
99,4,17.59,11.68,6.5,688
99,3,7.88,8.68,5.28,678
