moment,node,load5,load10,load15,procs
92,5,28.41,24.53,15.41,698
92,4,26.48,23.77,15.1,699
92,6,24.38,22.41,14.72,683
92,3,29.45,25.47,15.87,698
92,7,26.31,23.05,16.53,697
93,1,55.67,45.8,25.7,852
93,2,31.51,25.49,15.84,701
93,5,29.34,24.79,15.54,698
93,4,27.56,24.04,15.24,699
93,6,25.63,22.7,14.85,683
93,3,30.3,25.71,16,698
93,7,27.41,23.33,16.66,697
94,1,56.01,46.03,25.88,852
94,2,32.19,25.74,15.97,701
94,4,28.56,24.31,15.37,699
94,5,30.27,25.06,15.68,698
94,6,26.78,22.99,14.99,683
94,3,31.08,25.95,16.13,698
94,7,28.42,23.61,16.78,697
95,1,56.33,46.27,26.06,852
95,2,32.81,25.97,16.1,701
95,4,29.47,24.57,15.5,699
95,5,31.05,25.31,15.81,698
95,6,27.84,23.27,15.12,683
95,3,31.79,26.18,16.26,698
95,7,29.35,23.88,16.91,697
96,1,56.63,46.49,26.25,852
96,2,33.47,26.22,16.24,701
96,4,30.32,24.82,15.63,699
96,5,31.77,25.55,15.94,698
96,6,28.82,23.55,15.26,683
96,3,32.45,26.41,16.39,698
96,7,30.2,24.15,17.03,697
97,1,56.98,46.73,26.43,852
97,2,33.99,26.45,16.36,702
97,4,31.09,25.08,15.77,701
97,5,32.43,25.79,16.07,699
97,6,29.79,23.84,15.39,683
97,3,32.97,26.62,16.51,700
97,7,30.98,24.41,17.15,697
98,1,57.22,46.96,26.61,852
98,2,34.55,26.69,16.5,702
98,4,31.81,25.32,15.9,701
98,5,33.03,26.03,16.2,699
98,6,30.61,24.11,15.53,683
98,3,33.54,26.84,16.64,700
98,7,31.71,24.67,17.28,697
99,1,57.44,47.17,26.79,852
99,2,34.99,26.91,16.62,702
99,4,32.46,25.57,16.03,699
99,5,33.59,26.26,16.32,700
99,6,31.36,24.37,15.66,684
99,3,34.05,27.06,16.76,699
99,7,32.37,24.93,17.4,697
100,1,57.49,47.35,26.96,840
100,2,35.31,27.11,16.74,693
100,4,33.15,25.82,16.16,693
100,6,32.05,24.63,15.79,677
100,5,34.1,26.49,16.45,690
100,3,34.61,27.29,16.89,692
100,7,32.98,25.18,17.52,690
101,1,57.69,47.56,27.14,840
101,2,35.69,27.33,16.87,692
101,4,33.7,26.06,16.29,691
101,6,32.69,24.89,15.92,675
101,5,34.58,26.71,16.58,691
101,3,35.04,27.5,17.02,691
101,7,33.79,25.47,17.66,690
102,1,57.87,47.77,27.32,840
102,2,36.11,27.56,17,694
102,4,34.12,26.27,16.41,693
102,6,33.28,25.14,16.05,677
102,3,35.36,27.69,17.13,693
102,5,35.01,26.94,16.7,691
102,7,34.04,25.67,17.76,690
103,1,58.04,47.97,27.49,840
103,2,36.18,27.71,17.11,694
103,4,34.51,26.49,16.53,693
103,6,33.57,25.34,16.16,677
103,3,35.57,27.86,17.25,692
103,5,35.25,27.12,16.82,691
103,7,34.2,25.84,17.86,690
104,1,58.28,48.19,27.67,840
104,2,36.17,27.85,17.21,693
104,4,34.87,26.69,16.65,691
104,6,33.93,25.55,16.28,675
104,3,35.77,28.03,17.36,692
104,5,35.55,27.32,16.94,691
104,7,33.06,25.74,17.87,690
105,1,58.42,48.39,27.85,840
105,2,36.16,27.99,17.31,692
105,4,35.04,26.86,16.76,693
105,6,34.17,25.74,16.39,675
105,3,35.62,28.13,17.45,693
105,7,32.02,25.64,17.88,689
105,5,35.75,27.49,17.05,690
106,1,58.55,48.58,28.02,840
106,2,36.14,28.12,17.41,692
106,4,35.2,27.03,16.87,693
106,6,34.4,25.92,16.5,675
106,3,34.21,27.96,17.45,691
106,7,31.05,25.55,17.89,689
106,5,35.93,27.67,17.16,690
107,1,58.66,48.77,28.19,840
107,2,35.97,28.22,17.5,694
107,4,35.34,27.2,16.98,691
107,6,34.61,26.11,16.61,675
107,3,31.47,27.5,17.36,692
107,7,30.17,25.46,17.91,689
107,5,36.09,27.84,17.28,690
108,1,58.77,48.95,28.36,841
108,2,34.45,28.03,17.5,694
108,4,35.48,27.36,17.09,692
108,6,34.88,26.31,16.73,675
108,3,28.95,27.04,17.27,692
108,7,29.19,25.33,17.91,690
108,5,36.25,28.01,17.39,691
109,1,58.79,49.12,28.53,840
109,2,31.69,27.57,17.4,694
109,4,35.36,27.47,17.18,692
109,6,34.89,26.45,16.83,677
109,3,26.63,26.59,17.17,690
109,7,26.86,24.91,17.81,690
109,5,36.23,28.14,17.49,692
110,1,58.81,49.29,28.69,840
110,2,29.15,27.11,17.31,692
110,4,35.33,27.6,17.28,693
110,6,34.82,26.58,16.92,676
110,3,24.5,26.15,17.08,691
110,7,24.7,24.5,17.72,690
110,5,34.61,27.94,17.48,692
111,1,58.82,49.45,28.85,841
111,2,26.82,26.66,17.21,692
111,4,33.86,27.42,17.27,693
111,6,32.03,26.13,16.83,677
111,3,22.62,25.73,16.99,691
